POLY_ID,CMP_ID,POLY_RATING,CMP,PERCENT,CMP_CLASS,CLIMATE_POINTS,CLIMATE_CLASS,PROVINCE,SOIL_CODE,SOIL_NAME,SOIL_POINTS,SOIL_CLASS,LANDSCAPE_POINTS,LANDSCAPE_CLASS
BCC0115000465,BC50004651,6WV(7) - 3W(3),1,70,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000465,BC50004652,6WV(7) - 3W(3),2,30,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000469,BC50004691,6TPV(8) - NR(2),1,50,7,49,3,BC,CNL,~~~~~,0,7,13,6
BCC0115000469,BC50004692,6TPV(8) - NR(2),2,30,7,49,3,BC,POG,~~~~~,45,3,5,7
BCC0115000469,BC50004693,6TPV(8) - NR(2),3,20,NR,49,3,BC,EUC,~~~~~,,NotRated,13,6
BCC0115000470,BC50004701,3WV(10),1,70,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000470,BC50004702,3WV(10),2,30,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000471,BC50004711,7VM(10),1,100,7,81,1,BC,TWW,~~~~~,0,7,94,1
BCC0115000472,BC50004721,4V(10),1,100,4,67,2,BC,ABF,~~~~~,44,4,100,1
BCC0115000475,BC50004751,5VM(10),1,70,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000475,BC50004752,5VM(10),2,30,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000477,BC50004771,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,100,1
BCC0115000478,BC50004781,6VT(8) - 7WV(2),1,80,6,78,2,BC,WHC,~~~~~,14,6,80,1
BCC0115000478,BC50004782,6VT(8) - 7WV(2),2,20,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000479,BC50004791,3WV(10),1,70,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000479,BC50004792,3WV(10),2,30,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000480,BC50004801,7WV(10),1,100,7,78,2,BC,ANS,pd~~~,6,7,100,1
BCC0115000481,BC50004811,3WV(10),1,70,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000481,BC50004812,3WV(10),2,30,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000482,BC50004821,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000483,BC50004831,7VM(7) - 7WN(3),1,70,7,81,1,BC,TWW,~~~~~,0,7,87,1
BCC0115000483,BC50004832,7VM(7) - 7WN(3),2,30,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000484,BC50004841,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000485,BC50004851,6WV(10),1,100,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000486,BC50004861,NR(10),1,100,NR,82,1,BC,$GP,~~~~~,,NotRated,7,7
BCC0115000488,BC50004881,7W(10),1,100,7,82,1,BC,JUD,~~~~~,1,7,100,1
BCC0115000489,BC50004891,3V(10),1,100,3,78,2,BC,LKM,~~~~~,52,3,100,1
BCC0115000490,BC50004901,6WV(6) - 4MV(4),1,60,6,82,1,BC,COV,d~~~~,13,6,100,1
BCC0115000490,BC50004902,6WV(6) - 4MV(4),2,40,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000491,BC50004911,7WV(10),1,100,7,78,2,BC,RSS,~~~~~,0,7,100,1
BCC0115000492,BC50004921,3W(10),1,100,3,78,2,BC,VYE,sv~~~,54,3,100,1
BCC0115000493,BC50004931,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000494,BC50004941,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000496,BC50004961,4MV(7) - 6WV(3),1,70,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000496,BC50004962,4MV(7) - 6WV(3),2,30,6,82,1,BC,HRO,~~~~~,12,6,100,1
BCC0115000497,BC50004971,3V(10),1,40,4,82,1,BC,ABF,~~~~~,38,4,94,1
BCC0115000497,BC50004972,3V(10),2,30,3,82,1,BC,MBH,~~~~~,53,3,94,1
BCC0115000497,BC50004973,3V(10),3,30,1,82,1,BC,RYD,~~~~~,86,1,87,1
BCC0115000498,BC50004981,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000501,BC50005011,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,100,1
BCC0115000502,BC50005021,3W(7) - 6WV(3),1,70,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000502,BC50005022,3W(7) - 6WV(3),2,30,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000503,BC50005031,7VM(10),1,100,7,81,1,BC,BOS,~~~~~,0,7,88,1
BCC0115000504,BC50005041,7VM(7) - 7WN(3),1,70,7,81,1,BC,TWW,~~~~~,0,7,87,1
BCC0115000504,BC50005042,7VM(7) - 7WN(3),2,30,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000506,BC50005061,3V(10),1,100,3,78,2,BC,KNY,~~~~~,51,3,94,1
BCC0115000507,BC50005071,7WV(10),1,100,7,78,2,BC,ANS,pd~~~,6,7,100,1
BCC0115000508,BC50005081,7VM(7) - 7WN(3),1,70,7,81,1,BC,TWW,~~~~~,0,7,87,1
BCC0115000508,BC50005082,7VM(7) - 7WN(3),2,30,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000510,BC50005101,6WV(10),1,100,6,81,1,BC,HRO,~~~~~,12,6,100,1
BCC0115000512,BC50005121,3W(7) - 6WV(3),1,70,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000512,BC50005122,3W(7) - 6WV(3),2,30,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000513,BC50005131,3W(6) - 6W(4),1,60,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000513,BC50005132,3W(6) - 6W(4),2,40,6,78,2,BC,PST,d~~~~,16,6,100,1
BCC0115000514,BC50005141,3V(10),1,100,3,78,2,BC,KNY,~~~~~,51,3,100,1
BCC0115000515,BC50005151,7WV(7) - 6V(3),1,70,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000515,BC50005152,7WV(7) - 6V(3),2,30,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000516,BC50005161,7WN(10),1,100,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000517,BC50005171,7VM(7) - 7WN(3),1,70,7,81,1,BC,TWW,~~~~~,0,7,87,1
BCC0115000517,BC50005172,7VM(7) - 7WN(3),2,30,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000518,BC50005181,7WN(10),1,100,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000519,BC50005191,7VW(10),1,60,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000519,BC50005192,7VW(10),2,40,7,78,2,BC,LHM,~~~~~,4,7,100,1
BCC0115000520,BC50005201,3V(8) - 4V(2),1,80,3,82,1,BC,MBH,~~~~~,53,3,94,1
BCC0115000520,BC50005202,3V(8) - 4V(2),2,20,4,82,1,BC,ABF,~~~~~,38,4,94,1
BCC0115000522,BC50005221,3W(7) - 6WV(3),1,70,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000522,BC50005222,3W(7) - 6WV(3),2,30,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000524,BC50005241,6MPV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,80,1
BCC0115000525,BC50005251,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000526,BC50005261,4V(10),1,100,4,82,1,BC,ABF,~~~~~,38,4,94,1
BCC0115000527,BC50005271,3WV(10),1,60,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000527,BC50005272,3WV(10),2,40,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000528,BC50005281,4MV(7) - 6WV(3),1,70,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000528,BC50005282,4MV(7) - 6WV(3),2,30,6,82,1,BC,HRO,~~~~~,12,6,100,1
BCC0115000529,BC50005291,5VM(10),1,100,5,82,1,BC,ABF,an~~~,23,5,94,1
BCC0115000531,BC50005311,5MV(6) - 7VW(4),1,60,5,78,2,BC,CUB,~~~~~,23,5,100,1
BCC0115000531,BC50005312,5MV(6) - 7VW(4),2,40,7,78,2,BC,LHM,~~~~~,4,7,100,1
BCC0115000532,BC50005321,6WV(7) - 4MV(3),1,40,5,82,1,BC,HRO,d~~~~,22,5,100,1
BCC0115000532,BC50005322,6WV(7) - 4MV(3),2,30,7,82,1,BC,SCT,d~~~~,5,7,100,1
BCC0115000532,BC50005323,6WV(7) - 4MV(3),3,30,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000533,BC50005331,3WV(7) - 6WV(3),1,70,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000533,BC50005332,3WV(7) - 6WV(3),2,30,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000534,BC50005341,6WV(10),1,100,6,82,1,BC,COV,d~~~~,13,6,100,1
BCC0115000535,BC50005351,NR(10),1,100,NR,82,1,BC,$GP,~~~~~,,NotRated,7,7
BCC0115000536,BC50005361,4MV(10),1,100,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000537,BC50005371,3W(6) - 6WV(4),1,60,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000537,BC50005372,3W(6) - 6WV(4),2,40,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000538,BC50005381,6VM(10),1,70,7,82,1,BC,BOS,~~~~~,0,7,88,1
BCC0115000538,BC50005382,6VM(10),2,30,4,82,1,BC,SUH,~~~~~,34,4,94,1
BCC0115000539,BC50005391,4T(10),1,60,3,82,1,BC,RYD,~~~~~,86,1,50,3
BCC0115000539,BC50005392,4T(10),2,40,5,82,1,BC,LZE,~~~~~,74,2,28,5
BCC0115000540,BC50005401,3WV(7) - 6WV(3),1,70,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000540,BC50005402,3WV(7) - 6WV(3),2,30,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000541,BC50005411,4V(10),1,60,3,78,2,BC,SUH,~~~~~,45,3,90,1
BCC0115000541,BC50005412,4V(10),2,40,4,78,2,BC,NCH,~~~~~,31,4,90,1
BCC0115000544,BC50005441,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000545,BC50005451,7VMT(10),1,100,7,82,1,BC,BOS,~~~~~,0,7,26,5
BCC0115000546,BC50005461,5VM(10),1,70,6,82,1,BC,CUB,~~~~~,19,6,80,1
BCC0115000546,BC50005462,5VM(10),2,30,4,82,1,BC,ABF,~~~~~,38,4,100,1
BCC0115000547,BC50005471,6WV(10),1,100,6,82,1,BC,COV,d~~~~,13,6,100,1
BCC0115000548,BC50005481,5MV(10),1,70,5,78,2,BC,CUB,~~~~~,23,5,100,1
BCC0115000548,BC50005482,5MV(10),2,30,3,78,2,BC,SUH,~~~~~,45,3,100,1
BCC0115000549,BC50005491,3W(10),1,100,3,78,2,BC,VYE,sv~~~,54,3,100,1
BCC0115000550,BC50005501,6WV(10),1,100,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000551,BC50005511,6WV(10),1,70,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000551,BC50005512,6WV(10),2,30,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000552,BC50005521,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000553,BC50005531,7VM(7) - 7WN(3),1,70,7,81,1,BC,TWW,~~~~~,0,7,87,1
BCC0115000553,BC50005532,7VM(7) - 7WN(3),2,30,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000554,BC50005541,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000557,BC50005571,4MTV(8) - 6WV(2),1,80,4,82,1,BC,SUH,~~~~~,34,4,73,2
BCC0115000557,BC50005572,4MTV(8) - 6WV(2),2,20,6,82,1,BC,HRO,~~~~~,12,6,100,1
BCC0115000558,BC50005581,7VM(10),1,100,7,81,1,BC,BOS,~~~~~,0,7,85,1
BCC0115000559,BC50005591,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000561,BC50005611,7VM(10),1,100,7,81,1,BC,BOS,~~~~~,0,7,88,1
BCC0115000562,BC50005621,3VM(10),1,100,3,78,2,BC,SUH,~~~~~,45,3,90,1
BCC0115000563,BC50005631,7W(10),1,100,7,82,1,BC,JUD,~~~~~,1,7,100,1
BCC0115000564,BC50005641,7W(10),1,100,7,78,2,BC,BFD,d~~~~,1,7,100,1
BCC0115000565,BC50005651,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,90,1
BCC0115000566,BC50005661,7W(10),1,100,7,82,1,BC,JUD,~~~~~,1,7,100,1
BCC0115000567,BC50005671,5VM(10),1,60,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000567,BC50005672,5VM(10),2,40,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000568,BC50005681,3WV(10),1,70,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000568,BC50005682,3WV(10),2,30,4,78,2,BC,BTS,sv~~~,39,4,100,1
BCC0115000570,BC50005701,5W(10),1,100,5,82,1,BC,HRO,d~~~~,22,5,100,1
BCC0115000571,BC50005711,7TV(10),1,70,7,78,2,BC,WHC,~~~~~,14,6,8,7
BCC0115000571,BC50005712,7TV(10),2,30,7,78,2,BC,BOS,~~~~~,0,7,8,7
BCC0115000572,BC50005721,4VW(10),1,100,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000573,BC50005731,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000574,BC50005741,4MV(10),1,100,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000576,BC50005761,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,100,1
BCC0115000578,BC50005781,5VM(7) - 7WV(3),1,40,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000578,BC50005782,5VM(7) - 7WV(3),2,30,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000578,BC50005783,5VM(7) - 7WV(3),3,30,6,82,1,BC,CUB,~~~~~,19,6,80,1
BCC0115000579,BC50005791,7WJV(10),1,100,7,78,2,BC,TGG,d~~~~,2,7,75,2
BCC0115000581,BC50005811,3V(10),1,100,3,78,2,BC,KNY,~~~~~,51,3,94,1
BCC0115000582,BC50005821,6WV(10),1,60,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000582,BC50005822,6WV(10),2,40,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000583,BC50005831,3WV(10),1,70,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000583,BC50005832,3WV(10),2,30,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000584,BC50005841,3V(7) - 4VT(3),1,50,3,82,1,BC,MBH,~~~~~,53,3,94,1
BCC0115000584,BC50005842,3V(7) - 4VT(3),2,30,4,82,1,BC,ABF,~~~~~,38,4,80,1
BCC0115000584,BC50005843,3V(7) - 4VT(3),3,20,3,82,1,BC,LXT,~~~~~,55,3,80,1
BCC0115000587,BC50005871,6V(8) - 7WV(2),1,80,6,78,2,BC,WHC,~~~~~,14,6,90,1
BCC0115000587,BC50005872,6V(8) - 7WV(2),2,20,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000588,BC50005881,5MV(10),1,100,5,81,1,BC,SUH,~~~~~,25,5,100,1
BCC0115000589,BC50005891,6WV(10),1,100,6,82,1,BC,COV,d~~~~,13,6,100,1
BCC0115000591,BC50005911,6TMV(6) - 7VPT(4),1,60,6,49,3,BC,CHA,~~~~~,35,4,15,6
BCC0115000591,BC50005912,6TMV(6) - 7VPT(4),2,40,7,49,3,BC,ISR,~~~~~,0,7,40,4
BCC0115000592,BC50005921,3W(6) - 6WV(4),1,60,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000592,BC50005922,3W(6) - 6WV(4),2,40,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000594,BC50005941,5VT(10),1,70,6,78,2,BC,WHC,~~~~~,14,6,80,1
BCC0115000594,BC50005942,5VT(10),2,30,3,78,2,BC,SUH,~~~~~,45,3,80,1
BCC0115000597,BC50005971,5VM(10),1,70,5,78,2,BC,CUB,~~~~~,23,5,80,1
BCC0115000597,BC50005972,5VM(10),2,30,4,78,2,BC,ABF,~~~~~,44,4,100,1
BCC0115000598,BC50005981,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000599,BC50005991,6V(6) - 7WV(4),1,60,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000599,BC50005992,6V(6) - 7WV(4),2,40,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000600,BC50006001,7WV(10),1,100,7,81,1,BC,SCT,~~~~~,6,7,100,1
BCC0115000601,BC50006011,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000602,BC50006021,NR(10),1,100,NR,82,1,BC,$GP,~~~~~,,NotRated,7,7
BCC0115000603,BC50006031,6WV(10),1,100,6,81,1,BC,HRO,~~~~~,12,6,100,1
BCC0115000604,BC50006041,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000605,BC50006051,4VW(10),1,100,4,78,2,BC,FDD,~~~~~,30,4,100,1
BCC0115000606,BC50006061,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000608,BC50006081,6WTV(10),1,100,6,82,1,BC,COV,~~~~~,13,6,80,1
BCC0115000609,BC50006091,6V(6) - 7WV(4),1,60,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000609,BC50006092,6V(6) - 7WV(4),2,40,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000611,BC50006111,3WV(10),1,70,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000611,BC50006112,3WV(10),2,30,3,78,2,BC,LKM,~~~~~,52,3,100,1
BCC0115000612,BC50006121,6WV(6) - 3W(4),1,60,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000612,BC50006122,6WV(6) - 3W(4),2,40,3,78,2,BC,VYE,sv~~~,54,3,100,1
BCC0115000613,BC50006131,6V(7) - 7WV(3),1,70,6,78,2,BC,WHC,~~~~~,14,6,94,1
BCC0115000613,BC50006132,6V(7) - 7WV(3),2,30,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000614,BC50006141,4V(7) - 5MV(3),1,70,4,67,2,BC,ABF,~~~~~,44,4,94,1
BCC0115000614,BC50006142,4V(7) - 5MV(3),2,30,5,67,2,BC,CUB,~~~~~,25,5,94,1
BCC0115000615,BC50006151,3V(10),1,70,3,78,2,BC,LKM,~~~~~,52,3,100,1
BCC0115000615,BC50006152,3V(10),2,30,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000616,BC50006161,7VMT(10),1,100,7,81,1,BC,BOS,~~~~~,0,7,22,5
BCC0115000619,BC50006191,7WV(10),1,100,7,81,1,BC,SCT,~~~~~,6,7,100,1
BCC0115000621,BC50006211,6T(6) - 7VPT(2) - NR(2),1,60,6,63,2,BC,LZE,~~~~~,77,2,13,6
BCC0115000621,BC50006212,6T(6) - 7VPT(2) - NR(2),2,20,7,63,2,BC,CNL,~~~~~,0,7,5,7
BCC0115000621,BC50006213,6T(6) - 7VPT(2) - NR(2),3,20,NR,63,2,BC,EUC,~~~~~,,NotRated,5,7
BCC0115000622,BC50006221,7WV(10),1,70,7,78,2,BC,LHM,~~~~~,4,7,100,1
BCC0115000622,BC50006222,7WV(10),2,30,7,78,2,BC,JUD,~~~~~,1,7,100,1
BCC0115000623,BC50006231,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000624,BC50006241,6WV(6) - 4MV(4),1,60,6,82,1,BC,COV,d~~~~,13,6,100,1
BCC0115000624,BC50006242,6WV(6) - 4MV(4),2,40,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000625,BC50006251,3W(6) - 6WV(4),1,60,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000625,BC50006252,3W(6) - 6WV(4),2,40,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000627,BC50006271,7W(10),1,100,7,78,2,BC,BFD,d~~~~,1,7,100,1
BCC0115000628,BC50006281,3W(6) - 6WV(4),1,60,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000628,BC50006282,3W(6) - 6WV(4),2,40,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000630,BC50006301,4V(7) - 5MV(3),1,70,4,67,2,BC,ABF,~~~~~,44,4,94,1
BCC0115000630,BC50006302,4V(7) - 5MV(3),2,30,5,67,2,BC,CUB,~~~~~,25,5,94,1
BCC0115000631,BC50006311,3VM(6) - 5MV(4),1,60,3,78,2,BC,SUH,~~~~~,45,3,100,1
BCC0115000631,BC50006312,3VM(6) - 5MV(4),2,40,5,78,2,BC,CUB,~~~~~,23,5,94,1
BCC0115000632,BC50006321,7WV(10),1,70,7,78,2,BC,LHM,~~~~~,4,7,100,1
BCC0115000632,BC50006322,7WV(10),2,30,7,78,2,BC,JUD,~~~~~,1,7,100,1
BCC0115000633,BC50006331,3W(7) - 6WV(3),1,70,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000633,BC50006332,3W(7) - 6WV(3),2,30,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000634,BC50006341,3V(7) - 4V(3),1,70,3,82,1,BC,MBH,~~~~~,53,3,100,1
BCC0115000634,BC50006342,3V(7) - 4V(3),2,30,4,82,1,BC,ABF,~~~~~,38,4,94,1
BCC0115000635,BC50006351,4V(10),1,100,4,67,2,BC,ABF,~~~~~,44,4,100,1
BCC0115000636,BC50006361,6WV(10),1,100,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000637,BC50006371,3W(7) - 6WV(3),1,70,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000637,BC50006372,3W(7) - 6WV(3),2,30,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000639,BC50006391,6W(7) - 7V(3),1,40,5,82,1,BC,HRO,d~~~~,22,5,100,1
BCC0115000639,BC50006392,6W(7) - 7V(3),2,30,7,82,1,BC,SMR,~~~~~,0,7,100,1
BCC0115000639,BC50006393,6W(7) - 7V(3),3,30,6,82,1,BC,COV,d~~~~,13,6,100,1
BCC0115000640,BC50006401,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000642,BC50006421,NR(10),1,100,NR,82,1,BC,$GP,~~~~~,,NotRated,7,7
BCC0115000644,BC50006441,4V(7) - 7WV(3),1,70,4,78,2,BC,NCH,~~~~~,31,4,94,1
BCC0115000644,BC50006442,4V(7) - 7WV(3),2,30,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000645,BC50006451,6WV(6) - 7V(4),1,60,6,81,1,BC,HRO,~~~~~,12,6,100,1
BCC0115000645,BC50006452,6WV(6) - 7V(4),2,40,7,81,1,BC,SMR,~~~~~,0,7,100,1
BCC0115000646,BC50006461,7WV(10),1,100,7,78,2,BC,ANS,pd~~~,6,7,100,1
BCC0115000647,BC50006471,7WV(10),1,100,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000648,BC50006481,6TV(10),1,60,7,67,2,BC,CNL,~~~~~,0,7,7,7
BCC0115000648,BC50006482,6TV(10),2,40,5,67,2,BC,LZE,~~~~~,77,2,22,5
BCC0115000649,BC50006491,7VW(7) - 6VW(3),1,70,7,78,2,BC,LHM,~~~~~,4,7,100,1
BCC0115000649,BC50006492,7VW(7) - 6VW(3),2,30,6,78,2,BC,CGL,~~~~~,17,6,100,1
BCC0115000650,BC50006501,3TP(8) - 6TMV(2),1,80,3,63,2,BC,LZE,~~~~~,77,2,58,3
BCC0115000650,BC50006502,3TP(8) - 6TMV(2),2,20,6,63,2,BC,POG,~~~~~,45,3,13,6
BCC0115000651,BC50006511,4VT(7) - 5MVT(3),1,70,4,67,2,BC,ABF,~~~~~,44,4,50,3
BCC0115000651,BC50006512,4VT(7) - 5MVT(3),2,30,5,67,2,BC,CUB,~~~~~,25,5,47,3
BCC0115000652,BC50006521,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000653,BC50006531,3VM(10),1,100,3,78,2,BC,SUH,~~~~~,45,3,100,1
BCC0115000654,BC50006541,6V(8) - 7WV(2),1,80,6,78,2,BC,WHC,~~~~~,14,6,94,1
BCC0115000654,BC50006542,6V(8) - 7WV(2),2,20,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000655,BC50006551,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000656,BC50006561,6WV(10),1,100,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000658,BC50006581,5MTV(7) - 7WV(3),1,70,5,78,2,BC,CUB,~~~~~,23,5,75,2
BCC0115000658,BC50006582,5MTV(7) - 7WV(3),2,30,7,78,2,BC,LHM,d~~~~,6,7,100,1
BCC0115000659,BC50006591,7VW(10),1,100,7,82,1,BC,CKS,d~~~~,2,7,100,1
BCC0115000661,BC50006611,7WV(10),1,70,7,81,1,BC,DLT,sad~~,0,7,100,1
BCC0115000661,BC50006612,7WV(10),2,30,6,81,1,BC,LDR,d~~~~,16,6,100,1
BCC0115000662,BC50006621,6WV(10),1,100,6,82,1,BC,COV,d~~~~,13,6,100,1
BCC0115000663,BC50006631,3V(10),1,100,3,78,2,BC,KNY,~~~~~,51,3,94,1
BCC0115000664,BC50006641,3W(7) - 6WV(3),1,70,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000664,BC50006642,3W(7) - 6WV(3),2,30,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000665,BC50006651,4MVT(5) - 6WTV(5),1,50,6,82,1,BC,HRO,~~~~~,12,6,50,3
BCC0115000665,BC50006652,4MVT(5) - 6WTV(5),2,50,4,82,1,BC,SUH,~~~~~,34,4,34,4
BCC0115000666,BC50006661,7WV(10),1,100,7,78,2,BC,ANS,pd~~~,6,7,100,1
BCC0115000667,BC50006671,6WV(10),1,70,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000667,BC50006672,6WV(10),2,30,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000668,BC50006681,7VM(10),1,100,7,82,1,BC,BOS,~~~~~,0,7,85,1
BCC0115000669,BC50006691,4TV(10),1,70,5,82,1,BC,ABF,~~~~~,38,4,26,5
BCC0115000669,BC50006692,4TV(10),2,30,3,82,1,BC,MBH,~~~~~,53,3,47,3
BCC0115000670,BC50006701,6WV(10),1,70,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000670,BC50006702,6WV(10),2,30,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000671,BC50006711,6WV(10),1,100,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000672,BC50006721,3W(7) - 6WV(3),1,70,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000672,BC50006722,3W(7) - 6WV(3),2,30,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000673,BC50006731,5VT(10),1,60,6,78,2,BC,WHC,~~~~~,14,6,80,1
